mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.7789163589477539,0.0,0.0,0.0,1.2,4,3,5,1.0,"{'subsample': 1.2, 'min_child_weight': 4, 'max_depth': 3, 'gamma': 5, 'colsample_bytree': 1.0}",,,,,,4
94.82216159502666,0.3811448889751944,2.0199334621429443,0.009815551380217944,0.5,1,5,1.5,0.8,"{'subsample': 0.5, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.5913023265188211,0.6048356876923697,0.6096318597868309,0.6019232913326739,0.007761206387014266,3
95.92441431681316,0.7559680926168839,1.1987950801849365,0.20773811464128164,0.8,4,5,1,0.8,"{'subsample': 0.8, 'min_child_weight': 4, 'max_depth': 5, 'gamma': 1, 'colsample_bytree': 0.8}",0.593165691405384,0.6104087310654427,0.6101086006908509,0.6045610077205592,0.008058636981632889,1
0.031914869944254555,0.0032577682523564134,0.0,0.0,1.2,4,5,5,0.6,"{'subsample': 1.2, 'min_child_weight': 4, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 0.6}",,,,,,5
92.36012983322144,2.2890625423761453,0.6645442644755045,0.09698940214085817,0.8,1,4,1,1.0,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 4, 'gamma': 1, 'colsample_bytree': 1.0}",0.5915295366445189,0.61017808900418,0.610031854410559,0.6039131600197526,0.008756747572160918,2
